lat;lng;icon;popup;image;text;text2;text3;text4;name
12.56080;-81.71871;images/icon-domino-primera-iglesia.png;Dominó en Primera Iglesia Bautista;images/33domino-primera-bautista.png;¿Saben qué es el dominó? Es un juego de mesa con fichas blancas divididas en el medio, que en cada una de las dos divisiones llevan marcado con puntos negros, un número del cero al seis. La ficha con menor puntaje es el doble cero, que es completamente blanca, mientras que la mayor es el doble seis. Un juego de dominó tiene, tradicionalmente, 28 piezas, aunque existen variantes con números mayores que el seis y, por ende, pueden tener más piezas. Los jugadores van poniendo sus fichas de manera que coincidan los números, y al final gana el que se quede sin piezas o, en caso de que el juego se cierre, aquel cuyas fichas sumen el menor puntaje.;Si bien el origen de este juego es chino, durante el siglo XVIII se expandió a Europa y después a América, donde tuvo notable auge, sobre todo en el gran Caribe, donde lo adoptaron en muchas de las islas, así como en las zonas costeras. Hasta hoy, el dominó es una tradición lúdica de enorme importancia en el archipiélago, alrededor de la cual suelen reunirse hombres de diversas edades, y en raras ocasiones también mujeres, quienes juegan en parejas y pasan largas horas entre partidas y discusiones, en las que se pone a prueba la habilidad de cada uno para conocer el juego de los adversarios y apoyar el del compañero.;En San Andrés, Providencia y Santa Catalina el dominó es muy popular, por lo que es común ver grupos de hombres que, sentados en torno a las mesas, hablan con voz fuerte o permanecen en un silencio cerrado, a medida que se desarrolla el juego. No es difícil encontrarlos, pues por lo general se caracterizan por dar un golpe fuerte sobre la mesa cuando ponen la ficha, así como por su risa, que se puede oír desde cierta distancia. Dentro de la cultura raizal el dominó es tan importante que incluso en lugares de gran relevancia y respeto social, como las iglesias bautistas, se promueven espacios para que sus fieles jueguen, y se organizan torneos e intercambios entre los equipos, así como también lo hacen otras instituciones locales.;En la actualidad, el dominó se continúa jugando en muchos lugares de las islas, desde los portales de las casas hasta los salones comunales de iglesias y casas de cultura, tiendas de barrio y otros espacios que con el tiempo se han ido convirtiendo en sitios de encuentro de la comunidad, donde se fortalecen lazos entre parientes, amigos y vecinos. También es frecuente que en fiestas y otros festejos familiares y comunitarios, los hombres organicen una mesa aparte y pasen un rato divirtiéndose con esta actividad. Cabe aclarar que no todos los sitios donde se juega son de fácil acceso, puesto que muchos son espacios domésticos que no están abiertos al público, otros son al aire libre y es posible ver a los jugadores e, incluso, hacer el intento de jugar, aunque dadas las grandes habilidades de los hombres que frecuentan estos lugares, lo más probable es que no haya posibilidades de ganar. Si quieres disfrutar de algunos de estos juegos de dominó visita Fisherman’s place en Spratt Bight y en cercanías a la primera iglesia Bautista de La Loma, donde seguro los encontrarás.;33. Dominó en Primera Iglesia Bautista
12.59366;-81.70568;images/icon-domino-sarie-bay.png;Dominó cerca a Fisherman's place en Sarie Bay;images/34domino-sarie-bay.png;¿Saben qué es el dominó? Es un juego de mesa con fichas blancas divididas en el medio, que en cada una de las dos divisiones llevan marcado con puntos negros, un número del cero al seis. La ficha con menor puntaje es el doble cero, que es completamente blanca, mientras que la mayor es el doble seis. Un juego de dominó tiene, tradicionalmente, 28 piezas, aunque existen variantes con números mayores que el seis y, por ende, pueden tener más piezas. Los jugadores van poniendo sus fichas de manera que coincidan los números, y al final gana el que se quede sin piezas o, en caso de que el juego se cierre, aquel cuyas fichas sumen el menor puntaje.;Si bien el origen de este juego es chino, durante el siglo XVIII se expandió a Europa y después a América, donde tuvo notable auge, sobre todo en el gran Caribe, donde lo adoptaron en muchas de las islas, así como en las zonas costeras. Hasta hoy, el dominó es una tradición lúdica de enorme importancia en el archipiélago, alrededor de la cual suelen reunirse hombres de diversas edades, y en raras ocasiones también mujeres, quienes juegan en parejas y pasan largas horas entre partidas y discusiones, en las que se pone a prueba la habilidad de cada uno para conocer el juego de los adversarios y apoyar el del compañero.;En San Andrés, Providencia y Santa Catalina el dominó es muy popular, por lo que es común ver grupos de hombres que, sentados en torno a las mesas, hablan con voz fuerte o permanecen en un silencio cerrado, a medida que se desarrolla el juego. No es difícil encontrarlos, pues por lo general se caracterizan por dar un golpe fuerte sobre la mesa cuando ponen la ficha, así como por su risa, que se puede oír desde cierta distancia. Dentro de la cultura raizal el dominó es tan importante que incluso en lugares de gran relevancia y respeto social, como las iglesias bautistas, se promueven espacios para que sus fieles jueguen, y se organizan torneos e intercambios entre los equipos, así como también lo hacen otras instituciones locales.;En la actualidad, el dominó se continúa jugando en muchos lugares de las islas, desde los portales de las casas hasta los salones comunales de iglesias y casas de cultura, tiendas de barrio y otros espacios que con el tiempo se han ido convirtiendo en sitios de encuentro de la comunidad, donde se fortalecen lazos entre parientes, amigos y vecinos. También es frecuente que en fiestas y otros festejos familiares y comunitarios, los hombres organicen una mesa aparte y pasen un rato divirtiéndose con esta actividad. Cabe aclarar que no todos los sitios donde se juega son de fácil acceso, puesto que muchos son espacios domésticos que no están abiertos al público, otros son al aire libre y es posible ver a los jugadores e, incluso, hacer el intento de jugar, aunque dadas las grandes habilidades de los hombres que frecuentan estos lugares, lo más probable es que no haya posibilidades de ganar. Si quieres disfrutar de algunos de estos juegos de dominó visita Fisherman’s place en Spratt Bight y en cercanías a la primera iglesia Bautista de La Loma, donde seguro los encontrarás.;34. Dominó cerca a Fisherman's place en Sarie Bay
12.58750;-81.69914;images/icon-spratt-bight.png;Spratt Bight;images/35spratt-bight.png;Más conocida en la actualidad como la Playa del Isleño, por la presencia del Hotel El Isleño en parte de esta, fue antiguamente un lugar donde habitaban familias isleñas, quienes salieron de allí después de la declaración del puerto libre en 1953, para dar espacio al nuevo desarrollo que se promovió desde el interior del país. Incluso allí, cerca de donde hoy queda el complejo hotelero, existió un antiguo cementerio raizal, pues, como todavía se evidencia en el cementerio de Sound Bay y en otras islas del Caribe, como Gran Caimán, las playas fueron lugares importantes para sepultar a los muertos en culturas que tenían un estrecho vínculo con el mar. Su nombre hace referencia a la presencia de sardinas (sprat) en las zonas someras, utilizadas como carnada por los pescadores isleños, así como parte de las dietas tradicionales del pueblo raizal. Cerca de esta playa también queda la Cooperativa de Pescadores y por tal, ha sido tradicionalmente un lugar de encuentro de los pescadores tradicionales, quienes suelen compartir sus historias tras regresar de las faenas de pesca. Cerca de la Cooperativa de Pescadores, también conocido como Fisherman’s Place, es posible ver juegos de dominó entre los pescadores y disfrutar de típicos platos del archipiélago como el rondón, el arroz con cangrejo o el caracol frito, en el restaurante de la Cooperativa.;;;;35. Spratt Bight
12.52327;-81.71328;images/icon-sound-bay.png;Sound Bay;images/36sound-bay.png;En las islas, varios de los sectores tienen playas de arena de diferentes colores, algunas de las cuales, con la llegada del turismo en las últimas décadas, se han vuelto famosas, como en el caso de Freshwater Bay, Southwest Bay y Manchneel Bay, en Providencia, o Spratt Bight y Sound Bay en San Andrés, que reciben a los turistas con sus palmeras y aguas cristalinas y calmas, donde es posible tomar el sol y disfrutar de un baño en un mar que parece una piscina. Pero la importancia de las playas para las islas viene desde antes del turismo, ya que estas han sido un notable espacio de encuentro para los isleños, quienes las han utilizado desde tiempos ancestrales para diversas actividades de la vida cotidiana, hasta el punto de que en los sectores donde no hay playa, siempre hay lugares cerca del mar, visitados a menudo por hombres, mujeres o niños. ;¿Y para qué usan las playas los isleños? Las playas son el sitio de salida y regreso de numerosos pescadores artesanales, que guardan allí sus embarcaciones, y a donde regresan para limpiar y organizar el pescado, antes de volver a casa. Precisamente alrededor de esta actividad es frecuente que otras personas de los barrios bajen a la playa y entablen conversación con los pescadores, al tiempo que se admira el resultado de una faena de pesca, se comentan los acontecimientos de un día de trabajo y se compra el pescado para la casa. A las playas acuden también los niños después del colegio o los fines de semana para jugar, lo cual incluye no solo tomar un baño de mar sino también montarse en botes pequeños y pescar desde la orilla, actividades a través de las cuales se aprende a ser un hombre de mar. Y los fines de semana, familias enteras organizan paseos para cocinar pescado frito o rondón y disfrutar de un día soleado en compañía. Aparte de estas actividades cotidianas, las playas se usan para celebraciones y otros encuentros que convocan a muchas personas de la comunidad, incluyendo las tradicionales carreras de caballos, las regatas de catboats y fiestas como la del 7 de agosto o el 1º de enero.  ;;;36. Sound Bay
12.57769;-81.70568;images/icon-slave-hill.png;Slave Hill;images/37slave-hill.png;El nombre original de esta colina es uno de los pocos que hacen una referencia directa a la historia de la esclavización de los africanos y sus descendientes en la isla de San Andrés. Los primeros colonos que llegaron a las islas intentaron, sin mucho éxito, formar grandes economías de plantación, para lo cual recurrieron a mano de obra esclava. En esos años se sembró algodón y coco, pero el aislamiento y el tamaño pequeño de las islas no ayudó a la productividad del sistema de plantación. Hoy en día, este sector es más conocido por la mayoría como la Loma del Bolivariano, pues ahí se encuentran localizadas las instalaciones del colegio, uno de los más famosos de San Andrés. A partir de este sector empieza la zona rural de la isla, en donde es fácil ver varias casas típicas isleñas con sus balcones de madera en vivos colores, posadas nativas, fair tables, y otros elementos tradicionales de la cultura raizal.;;;;37. Slave Hill
12.56372;-81.71499;images/icon-battle-alley.png;Battle Alley;images/38battle-alley.png;Existe controversia sobre el nombre correcto de este sector, cuya pronunciación suena Backlaly, pero la tradición oral cuenta que hace referencia a una revuelta de esclavizados que tuvo lugar en esta zona en los inicios del siglo XIX. Hasta la actualidad, continúa siendo un sector tradicional habitado por población raizal afrodescendiente. En esta zona, pues, se conservan varias tradiciones culturales de herencia africana, como la transmisión oral de las historias de la araña anansi, un héroe rebelde que comparte aventuras con diferentes animales y que por lo general sale vencedor merced a su astucia e inteligencia. Estas historias suelen ser transmitidas a los nietos por parte de las abuelas en los patios traseros de las casas isleñas y son una de las tradiciones que el archipiélago comparte con muchas otras zonas del Caribe.;;;;38. Battle Alley
12.56154;-81.71512;images/icon-orange-hill.png;Orange Hill;images/39orange-hill.png;Este sector recibe su nombre porque en otra época, antes de la mitad del siglo XX, fue una zona de siembra de naranjas, uno de los principales productos agrícolas que exportó el archipiélago hacia Centroamérica, fundamental para la economía de la época. La naranja, como el coco, fue víctima de una plaga que, junto con los cambios económicos ocurridos en la región desde finales de la década de los cuarenta, y posteriormente la declaración del puerto libre en 1953, terminaron con esta tradición agrícola del archipiélago, aunque los nombres quedaron en el territorio, como una forma de recordarlo.;;;;39. Orange Hill
12.54823;-81.7141;images/icon-barrack.png;Barrack;images/40barrack.png;Barrack es uno de los sectores tradicionales de los raizales que recibe su nombre debido a que en la época de la colonización europea, en especial durante el siglo XVIII, a los africanos esclavizados los agrupaban en barracas como vivienda, donde disponían de pequeñas parcelas que cultivaban para su subsistencia en los días de descanso (sábado y domingo) que les daban los colonos. Los datos históricos indican que las duras jornadas de trabajo generaron una gran revuelta en Providencia en 1638, producto de la cual muchos lograron fugarse de la isla. De igual manera, hubo otras dos revueltas en 1799 y 1841, pero la más representativa fue la denominada Cocoplum Bay Revolt. Actualmente, el sector de Barrack se caracteriza por ser una de las comunidades que más conservan la cultura nativa de la isla. Aspectos como la típica casa isleña, pintada de colores vivos y suspendida en cuatro vigas de cemento o madera, y muchas veces con cisternas aledañas, las discusiones acaloradas en creole, la música del Caribe anglófono, así como otros aspectos, salen a relucir en este espacio de un valor histórico trascendental para la isla.;;;;40. Barrack
12.54022;-81.71605;images/icon-duppy-gully.png;Duppy Gully;images/41duppy-gully.png;Este sector de la isla de San Andrés, localizado en el Valle del Cove, recibe su nombre por el arroyo que por allí circula (gully), pero también por tratarse de una zona asociada por la tradición oral a la presencia de espantos o espíritus (duppy), una creencia cuya fuerza deriva de las cosmologías africanas que llegaron con los esclavizados, asociada a otras tradiciones como el obia, una práctica religiosa y mágica, que hace parte de diferentes diásporas africanas en el Caribe. Aun cuando en la actualidad mucha gente ya no cree en los duppies, estos fueron fundamentales para la tradición oral local y siguen vivos en la memoria de la población raizal.;;;;41. Duppy Gully
12.54740;-81.72928;images/icon-schooner-bight.png;Schooner Bight;images/42schooner-bight.png;Conocido ahora como la Circunvalar, este sector recibe su nombre porque en la época de la bonanza del coco, los schooners, a veces más conocido por su nombre en español: goletas, se estacionaban allí para hacer transacciones comerciales con los habitantes de las islas. Durante el siglo XIX, San Andrés producía cerca de 16 millones de nueces de coco al año, que se exportaban a Centroamérica y Estados Unidos, donde se utilizaban como materia prima para elaborar cosméticos, otros productos para el hogar y en la alimentación. Así, la gran mayoría de la población nativa derivó su sustento del comercio del coco a lo largo de varias décadas, lo cual permitió mejorar la condición de vida de muchos de los nativos que trabajaban en esta actividad económica. El nombre del sector recuerda el papel fundamental que tuvieron las goletas, y la navegación en general, para comunicar al archipiélago con otras regiones del Caribe y con Colombia continental y el rol central que tenían en las comunidades isleñas los capitanes de barcos. De hecho, los capitanes, navegantes y pescadores del archipiélago, son considerados los mejores en su labor. Aún hoy, muchos de los lazos que se establecieron a través de la navegación son una parte fundamental de la memoria del pueblo raizal.;;;;42. Schooner Bight
12.55932;-81.70948;images/icon-molienda-cana.png;Molienda de caña;images/43molienda.png;La caña de azúcar fue clave para la historia de la región caribe, pues su cultivo fue uno de los ejes de la colonización de la zona. Millones de africanos fueron esclavizados y traídos a América para este trabajo entre los siglos XVI y XIX, lo cual reconfiguró la composición de la población y creó una mezcla de culturas que hasta hoy sigue siendo una de sus principales características. Si bien en el archipiélago no se fomentaron las plantaciones de caña de azúcar igual que en otros lugares, y fue el algodón el que tuvo mayor importancia, esta planta de origen asiático también fue introducida en las islas y se convirtió en un producto fundamental de la agricultura para el consumo local por sus características como endulzante y por su capacidad para conservar alimentos. Esta última función es muy relevante, pues el melado de caña, llamado cane syrup en las islas, sirvió para la conservación de alimentos hasta la llegada de la electricidad, y con ella las neveras y congeladores, más o menos entre las décadas de los cincuenta y setenta. Por tal razón, preparaciones como el stew ploom y el stew jumbalin, grosellas y ciruelas verdes cocinadas durante horas en fuego de leña y melado de caña, continúan siendo muy valiosas para la gastronomía local.;Pero más importantes que las preparaciones para la cultura raizal han sido las moliendas, la época en que la caña está lista y se puede moler para extraer su jugo y preparar el melado de caña. La molienda, que tiene lugar entre febrero y abril, según el clima lo vaya indicando, fue en otras épocas todo un acontecimiento social, alrededor del cual se reunían muchas personas de la comunidad para conversar, contar historias e incluso cantar, mientras se molía la caña y después el jugo se ponía a hervir en los coppa, grandes calderos destinados para ello. Según los recuerdos de algunos, durante la molienda los encargados del trabajo se mudaban al molino, una estructura de madera movida por caballos, de los cuales aún quedan algunos en San Andrés. Allí los visitaban amigos y vecinos, que llegaban para compartir un rato y tomar un poco de lica o jugo de caña. La molienda era entonces una fiesta, un sitio de encuentro para la comunidad isleña, que recorría los molinos de la isla para compartir con los amigos.;En la actualidad, aunque mucho de esto se ha perdido, la molienda sigue ocurriendo tanto en San Andrés como en Providencia y Santa Catalina, y continúa siendo un acontecimiento importante, aunque menos personas lo frecuenten. En Providencia ya no quedan molinos manuales movidos por caballos, los cuales han sido remplazados por molinos eléctricos, aun así, estos molinos son llevados a los diferentes sectores para moler la caña de quienes producen, y durante su visita los vecinos acuden para ver el proceso y disfrutar de un vaso de lica.  Mientras tanto, en San Andrés todavía persisten unos cuantos molinos manuales, que es posible ver en funcionamiento durante la época de molienda, en torno a los cuales se congregan varios miembros de la comunidad para compartir y conversar, tomar lica y llevar algo de syrup para la casa. Te invitamos a pasar por la Circunvalar en dirección a San Luis, pues en las cercanías al manglar de Hooker Bay seguro encontrarás alguna.;Por estas épocas, cuando el melado está listo, se inician también los preparativos para hacer las recetas mencionadas, y las mujeres, e incluso algunos hombres, preparan las frutas cocidas en melado, que después almacenan, comparten con sus amigos y familiares o venden. Otra parte del melado se guarda para hacer syrup cake, una especie de pan con melado de caña, o para preparar syrup wata, limonada endulzada con miel. Finalmente, una parte se destina para la preparación del bushi, el ron tradicional de las islas, del cual sólo quedan un par de fabricantes en la isla de Providencia, aunque según recuerdan los más viejos, antes solían prepararlo muchos de los que plantaban caña.;43. Molienda de caña
12.51863;-81.04165;images/icon-pesca-cayo-bolivar.png;Pesca artesanal en Cayo Bolívar;images/44pesca-cayo-bolivar.png;La pesca artesanal y la recolección de especies marinas como el caracol pala y la langosta espinosa son actividades fundamentales para la vida del pueblo raizal del archipiélago. Rodeados por el mar de los siete colores, desde hace siglos los isleños aprendieron a hacer uso de éste para satisfacer gran parte de sus necesidades básicas de alimento, para lo cual desarrollaron un amplio conocimiento que se expresa en artes, prácticas y tradiciones que son, además, un testimonio de lo antiguo de esta relación. Como parte de esto existe lo que podemos llamar una geografía marítima ancestral, esto es, un espacio conocido y nombrado que conforma un mapa mental compartido, en el cual los pescadores son capaces de localizarse según sus intereses, y encontrar las especies que necesitan. De este modo, al igual que ocurre en la tierra, el mar también está lleno de nombres que hacen referencia a las características naturales del entorno, a personajes de la historia oral o a sucesos que han ocurrido, y que aparte de servir como referencia, son formas de recordar la historia y la memoria de los raizales en relación con el mar. ;Si bien son muchos los lugares y nombres que pueblan el mar del archipiélago, en esta ocasión hemos querido hablar de cinco de los más lejanos, pero no por ello menos importantes. Se trata de los cayos y bancos de Albuquerque, Bolívar, Roncador, Serrana y Quitasueño, ubicados al sur, al este y al norte de las islas, los cuales forman una parte fundamental del territorio de pesca ancestral de los isleños. Los dos primeros, llamados por los isleños Southsouthwest Cay y Eastsoutheast Cay, nombres que responden a su ubicación geográfica con respecto a las islas, han sido visitados tradicionalmente por los pescadores sanandresanos, mientras que los tres últimos, llamados Roncaduor, Serrinas y Quenna por la comunidad, constituyen sobre todo el territorio de los pescadores de Providencia y Santa Catalina, aunque también los sanandresanos van allá porque son más grandes y más ricos en pesca que aquellos localizados en el sur. Estos complejos arrecifales oceánicos de aguas de múltiples colores, donde afloran cayos de arenas blancas, han sido visitados de manera regular por los isleños raizales al menos desde el siglo XVIII, cuando realizaban faenas de caza de tortugas y recolección de huevos de aves marinas, actividades que servían para producir alimento y crear relaciones comerciales con los pueblos de Centroamérica y otros lugares del Caribe, en una época en la cual las islas eran casi autosuficientes.  En ese entonces, los pescadores visitaban los cayos en goletas y permanecían en ellos durante semanas, dedicados a la caza y la recolección, durmiendo en refugios construidos con palmas traídas desde las islas, comiendo lo que el mar les entregaba y conservando los resultados de la pesca con sal y humo. Dichas actividades se mantuvieron hasta la mitad del siglo XX, cuando se transformaron en faenas de pesca artesanal de diversa índole, con línea de mano, palangre vertical y buceo, que empezaron a ganar importancia hacia 1960, con el aumento de la población y el boom del turismo en San Andrés. Hasta el día de hoy, los pescadores artesanales continúan visitando estos cinco bancos de pesca, los cuales son de especial importancia para la pesca artesanal comercial, aunque las dinámicas han cambiado.;Estos complejos arrecifales oceánicos de aguas de múltiples colores, donde afloran cayos de arenas blancas, han sido visitados de manera regular por los isleños raizales al menos desde el siglo XVIII, cuando realizaban faenas de caza de tortugas y recolección de huevos de aves marinas, actividades que servían para producir alimento y crear relaciones comerciales con los pueblos de Centroamérica y otros lugares del Caribe, en una época en la cual las islas eran casi autosuficientes.  En ese entonces, los pescadores visitaban los cayos en goletas y permanecían en ellos durante semanas, dedicados a la caza y la recolección, durmiendo en refugios construidos con palmas traídas desde las islas, comiendo lo que el mar les entregaba y conservando los resultados de la pesca con sal y humo. Dichas actividades se mantuvieron hasta la mitad del siglo XX, cuando se transformaron en faenas de pesca artesanal de diversa índole, con línea de mano, palangre vertical y buceo, que empezaron a ganar importancia hacia 1960, con el aumento de la población y el boom del turismo en San Andrés.;Hasta el día de hoy, los pescadores artesanales continúan visitando estos cinco bancos de pesca, los cuales son de especial importancia para la pesca artesanal comercial, aunque las dinámicas han cambiado. En la actualidad, las faenas son más cortas, de aproximadamente una o dos semanas. Las embarcaciones utilizan gasolina y no velas, y el uso de congeladores y hielo facilita el trabajo, pues no es necesario salar o ahumar el pescado. En los cayos del sur aun los pescadores de San Andrés suelen bajarse para dormir, e incluso existe la tradición de dejar alimentos en el cayo, que puedan usar los próximos visitantes. Mientras tanto, en los cayos del norte, con la llegada de los puestos militares en la década de los ochenta los pescadores ya no se bajan con frecuencia, puesto que deben tener autorización para hacerlo, aparte de que prefieren dormir en sus lanchas y barcos, algunos de los cuales ya están acondicionados para ello. Otro cambio clave es la presencia de pescadores industriales, en barcos provenientes del continente que compiten con los artesanales y crean continuas tensiones que no se han resuelto. Aun así, pese a los cambios, estos sitios siguen siendo fundamentales para la pesca isleña, y muchos jóvenes pescadores sueñan con la oportunidad de participar en una faena en los cayos, que es también una forma de probar las habilidades en el mar, uno de los grandes orgullos de los hombres isleños. Por otra parte, estos cayos y bancos son poco frecuentados por los turistas a pesar de su impresionante belleza, pues la mayoría se localiza a una distancia considerable de las islas y se carece de una infraestructura adecuada, lo que sin duda también los ha mantenido como lugares paradisiacos y con pocos cambios. Sólo Eastsoutheast Cay o Cayo Bolívar, el más cercano a San Andrés, ofrece esta posibilidad, y existen servicios que llevan visitantes a conocer esta pequeña joya en el medio del mar del archipiélago.;44. Pesca artesanal en Cayo Bolívar
12.49934;-81.08459;images/icon-pesca-cayo-alburbeque.png;Pesca artesanal en Cayo Alburbeque;images/45pesca-cayo-alburbeque.png;La pesca artesanal y la recolección de especies marinas como el caracol pala y la langosta espinosa son actividades fundamentales para la vida del pueblo raizal del archipiélago. Rodeados por el mar de los siete colores, desde hace siglos los isleños aprendieron a hacer uso de éste para satisfacer gran parte de sus necesidades básicas de alimento, para lo cual desarrollaron un amplio conocimiento que se expresa en artes, prácticas y tradiciones que son, además, un testimonio de lo antiguo de esta relación. Como parte de esto existe lo que podemos llamar una geografía marítima ancestral, esto es, un espacio conocido y nombrado que conforma un mapa mental compartido, en el cual los pescadores son capaces de localizarse según sus intereses, y encontrar las especies que necesitan. De este modo, al igual que ocurre en la tierra, el mar también está lleno de nombres que hacen referencia a las características naturales del entorno, a personajes de la historia oral o a sucesos que han ocurrido, y que aparte de servir como referencia, son formas de recordar la historia y la memoria de los raizales en relación con el mar. ;Si bien son muchos los lugares y nombres que pueblan el mar del archipiélago, en esta ocasión hemos querido hablar de cinco de los más lejanos, pero no por ello menos importantes. Se trata de los cayos y bancos de Albuquerque, Bolívar, Roncador, Serrana y Quitasueño, ubicados al sur, al este y al norte de las islas, los cuales forman una parte fundamental del territorio de pesca ancestral de los isleños. Los dos primeros, llamados por los isleños Southsouthwest Cay y Eastsoutheast Cay, nombres que responden a su ubicación geográfica con respecto a las islas, han sido visitados tradicionalmente por los pescadores sanandresanos, mientras que los tres últimos, llamados Roncaduor, Serrinas y Quenna por la comunidad, constituyen sobre todo el territorio de los pescadores de Providencia y Santa Catalina, aunque también los sanandresanos van allá porque son más grandes y más ricos en pesca que aquellos localizados en el sur. Estos complejos arrecifales oceánicos de aguas de múltiples colores, donde afloran cayos de arenas blancas, han sido visitados de manera regular por los isleños raizales al menos desde el siglo XVIII, cuando realizaban faenas de caza de tortugas y recolección de huevos de aves marinas, actividades que servían para producir alimento y crear relaciones comerciales con los pueblos de Centroamérica y otros lugares del Caribe, en una época en la cual las islas eran casi autosuficientes.  En ese entonces, los pescadores visitaban los cayos en goletas y permanecían en ellos durante semanas, dedicados a la caza y la recolección, durmiendo en refugios construidos con palmas traídas desde las islas, comiendo lo que el mar les entregaba y conservando los resultados de la pesca con sal y humo. Dichas actividades se mantuvieron hasta la mitad del siglo XX, cuando se transformaron en faenas de pesca artesanal de diversa índole, con línea de mano, palangre vertical y buceo, que empezaron a ganar importancia hacia 1960, con el aumento de la población y el boom del turismo en San Andrés. Hasta el día de hoy, los pescadores artesanales continúan visitando estos cinco bancos de pesca, los cuales son de especial importancia para la pesca artesanal comercial, aunque las dinámicas han cambiado.;Estos complejos arrecifales oceánicos de aguas de múltiples colores, donde afloran cayos de arenas blancas, han sido visitados de manera regular por los isleños raizales al menos desde el siglo XVIII, cuando realizaban faenas de caza de tortugas y recolección de huevos de aves marinas, actividades que servían para producir alimento y crear relaciones comerciales con los pueblos de Centroamérica y otros lugares del Caribe, en una época en la cual las islas eran casi autosuficientes.  En ese entonces, los pescadores visitaban los cayos en goletas y permanecían en ellos durante semanas, dedicados a la caza y la recolección, durmiendo en refugios construidos con palmas traídas desde las islas, comiendo lo que el mar les entregaba y conservando los resultados de la pesca con sal y humo. Dichas actividades se mantuvieron hasta la mitad del siglo XX, cuando se transformaron en faenas de pesca artesanal de diversa índole, con línea de mano, palangre vertical y buceo, que empezaron a ganar importancia hacia 1960, con el aumento de la población y el boom del turismo en San Andrés.;Hasta el día de hoy, los pescadores artesanales continúan visitando estos cinco bancos de pesca, los cuales son de especial importancia para la pesca artesanal comercial, aunque las dinámicas han cambiado. En la actualidad, las faenas son más cortas, de aproximadamente una o dos semanas. Las embarcaciones utilizan gasolina y no velas, y el uso de congeladores y hielo facilita el trabajo, pues no es necesario salar o ahumar el pescado. En los cayos del sur aun los pescadores de San Andrés suelen bajarse para dormir, e incluso existe la tradición de dejar alimentos en el cayo, que puedan usar los próximos visitantes. Mientras tanto, en los cayos del norte, con la llegada de los puestos militares en la década de los ochenta los pescadores ya no se bajan con frecuencia, puesto que deben tener autorización para hacerlo, aparte de que prefieren dormir en sus lanchas y barcos, algunos de los cuales ya están acondicionados para ello. Otro cambio clave es la presencia de pescadores industriales, en barcos provenientes del continente que compiten con los artesanales y crean continuas tensiones que no se han resuelto. Aun así, pese a los cambios, estos sitios siguen siendo fundamentales para la pesca isleña, y muchos jóvenes pescadores sueñan con la oportunidad de participar en una faena en los cayos, que es también una forma de probar las habilidades en el mar, uno de los grandes orgullos de los hombres isleños. Por otra parte, estos cayos y bancos son poco frecuentados por los turistas a pesar de su impresionante belleza, pues la mayoría se localiza a una distancia considerable de las islas y se carece de una infraestructura adecuada, lo que sin duda también los ha mantenido como lugares paradisiacos y con pocos cambios. Sólo Eastsoutheast Cay o Cayo Bolívar, el más cercano a San Andrés, ofrece esta posibilidad, y existen servicios que llevan visitantes a conocer esta pequeña joya en el medio del mar del archipiélago.;45. Pesca artesanal en Cayo Alburbeque
12.54911;-81.73278;images/icon-navegacion-schooner-bight.png;Sitio de navegación Schooner Bight;images/46navegacion-schooner.png;La navegación ha sido una actividad trascendental para los isleños raizales, quienes han estado vinculados a ésta desde los inicios de la conformación de la sociedad local. Tal actividad permitió establecer una relación entre el archipiélago y los puertos cercanos en Centroamérica y otras islas del Caribe, que fue una garantía para obtener aquellos productos de los que se carecía en las islas y que se constituyó en la base para el intenso intercambio que se hizo con estas regiones, con las cuales hasta hoy los isleños están unidos a través de vínculos de parentesco y amistad. Además, a escala local, la navegación fue fundamental para el desarrollo de la pesca, así como para conectar los diversos lugares de las islas, en una época en que había pocas carreteras y los medios de transporte eran los caballos y las canoas.  Así, el dominio de este arte no fue exclusivo de capitanes y marineros de goletas y otros veleros de gran calado, sino que hasta mujeres y niños aprendieron a velar canoas y catboats, necesarios para las tareas básicas cotidianas, e incluso para la recreación. ;Asociada a la navegación se encuentra la construcción de embarcaciones, una actividad que tuvo también importancia para el archipiélago, desde el siglo XIX y hasta el siglo XX, e incluso hasta la actualidad. Si bien muchas de las grandes goletas que conectaron a las islas hasta la mitad del siglo XX se construyeron en otros sitios, principalmente en Gran Caimán, en las islas también se construyeron algunas, como la Persistence, que ha llamado la atención de los historiadores.  Pero si las embarcaciones de gran calado no fueron tan frecuentes, las pequeñas, como las canoas, los catboats y las lanchas de madera, se construyeron numerosamente en el ámbito local, para lo cual los constructores de embarcaciones desarrollaron un elaborado conocimiento y habilidades específicas, que hoy son un patrimonio cultural en peligro de desaparecer.  ;En la actualidad, no es fácil observar la construcción de una embarcación, en torno a lo cual suele generarse un ambiente festivo donde se juntan trabajadores y espectadores, ya que esto ocurre cada vez con menos frecuencia, pues la madera se está remplazando con la fibra, y aunque existen constructores en fibra, muchos prefieren traer las lanchas desde afuera. Aun así, debe destacarse la persistencia de esta tradición en los constructores de catboats de Providencia y Santa Catalina, quienes aún fabrican ocasionalmente estas lindas embarcaciones, utilizadas por los isleños para realizar regatas, un deporte tradicional que todavía sobrevive, y en el cual se les da vida a los conocimientos de la navegación a vela que todavía existen entre los isleños.  ;;46. Sitio de navegación Schooner Bight
